service,timestamp,rr,sr,mrt,count
cartservice-grpc,1647725100,100.0,100.0,1.0743902439026283,123
cartservice-grpc,1647725160,100.0,100.0,1.04186046511567,129
cartservice-grpc,1647725220,100.0,100.0,1.0819999999997671,125
cartservice-grpc,1647725280,100.0,100.0,1.0496527777761204,144
cartservice-grpc,1647725340,100.0,100.0,1.122368421059116,114
cartservice-grpc,1647725400,100.0,100.0,1.0421641790958551,134
cartservice-grpc,1647725460,100.0,100.0,1.040495867774079,121
cartservice-grpc,1647725520,100.0,100.0,1.111363636358433,132
cartservice-grpc,1647725580,100.0,100.0,1.0984251968552061,127
cartservice-grpc,1647725640,100.0,100.0,1.0416666666666667,132
cartservice-grpc,1647725700,100.0,100.0,1.0586956521741662,115
cartservice-grpc,1647725760,100.0,100.0,1.0417857142844047,140
cartservice-grpc,1647725820,100.0,100.0,1.0806201550373609,129
cartservice-grpc,1647725880,100.0,100.0,1.0760504201706598,119
cartservice-grpc,1647725940,100.0,100.0,1.0951127819585635,133
cartservice-grpc,1647726000,100.0,100.0,1.0245967741898165,124
cartservice-grpc,1647726060,100.0,100.0,1.082258064516927,124
cartservice-grpc,1647726120,100.0,100.0,1.0944444444448425,117
cartservice-grpc,1647726180,100.0,100.0,1.0890624999969987,128
cartservice-grpc,1647726240,100.0,100.0,1.0582608695716456,115
cartservice-grpc,1647726300,100.0,100.0,1.0642857142815785,133
cartservice-grpc,1647726360,100.0,100.0,1.0668067226850158,119
cartservice-grpc,1647726420,100.0,100.0,1.128682170547193,129
cartservice-grpc,1647726480,100.0,100.0,1.0593457943887699,107
cartservice-grpc,1647726540,100.0,100.0,1.04108527131898,129
cartservice-grpc,1647726600,100.0,100.0,1.1039130434791213,115
cartservice-grpc,1647726660,100.0,100.0,1.0324218750004093,128
cartservice-grpc,1647726720,100.0,100.0,1.1364341085240184,129
cartservice-grpc,1647726780,100.0,100.0,1.0830578512443838,121
cartservice-grpc,1647726840,100.0,100.0,1.0871559632988808,109
cartservice-grpc,1647726900,100.0,100.0,1.0413223140481436,121
cartservice-grpc,1647726960,100.0,100.0,1.1194656488526957,131
cartservice-grpc,1647727020,100.0,100.0,1.075619834713101,121
cartservice-grpc,1647727080,100.0,100.0,1.1534615384611802,130
cartservice-grpc,1647727140,100.0,100.0,1.0571969697014014,132
checkoutservice-grpc,1647723600,100.0,100.0,56.875,4
checkoutservice-grpc,1647723660,100.0,100.0,56.875,4
checkoutservice-grpc,1647723720,100.0,100.0,43.666666666666664,6
checkoutservice-grpc,1647723780,100.0,100.0,72.875,4
checkoutservice-grpc,1647723840,100.0,100.0,56.416666666666664,6
checkoutservice-grpc,1647723900,100.0,100.0,51.75,4
checkoutservice-grpc,1647723960,100.0,100.0,48.333333333333336,6
checkoutservice-grpc,1647724020,100.0,100.0,71.33333333333333,3
checkoutservice-grpc,1647724080,100.0,100.0,65.85714285714286,7
checkoutservice-grpc,1647724140,100.0,100.0,58.5,4
checkoutservice-grpc,1647724200,100.0,100.0,76.16666666666667,6
checkoutservice-grpc,1647724260,100.0,100.0,40.916666666666664,6
checkoutservice-grpc,1647724320,100.0,100.0,57.375,4
checkoutservice-grpc,1647724380,100.0,100.0,49.5,5
checkoutservice-grpc,1647724440,100.0,100.0,41.3,5
checkoutservice-grpc,1647724500,100.0,100.0,52.0,6
checkoutservice-grpc,1647724560,100.0,100.0,52.75,4
checkoutservice-grpc,1647724620,100.0,100.0,61.857142857142854,7
checkoutservice-grpc,1647724680,100.0,100.0,74.5,2
checkoutservice-grpc,1647724740,100.0,100.0,44.125,8
checkoutservice-grpc,1647724800,100.0,100.0,69.0,2
checkoutservice-grpc,1647724860,100.0,100.0,55.875,8
checkoutservice-grpc,1647724920,100.0,100.0,66.5,2
checkoutservice-grpc,1647724980,100.0,100.0,51.0625,8
checkoutservice-grpc,1647725040,100.0,100.0,66.16666666666667,3
checkoutservice-grpc,1647725100,100.0,100.0,42.92857142857143,7
checkoutservice-grpc,1647725160,100.0,100.0,65.8,5
checkoutservice-grpc,1647725220,100.0,100.0,47.1,5
checkoutservice-grpc,1647725280,100.0,100.0,57.785714285714285,7
checkoutservice-grpc,1647725340,100.0,100.0,65.33333333333333,3
checkoutservice-grpc,1647725400,100.0,100.0,51.125,8
checkoutservice-grpc,1647725460,100.0,100.0,54.5,3
checkoutservice-grpc,1647725520,100.0,100.0,50.5,8
checkoutservice-grpc,1647725580,100.0,100.0,30.0,3
checkoutservice-grpc,1647725640,100.0,100.0,54.8125,8
checkoutservice-grpc,1647725700,100.0,100.0,50.5,1
checkoutservice-grpc,1647725760,100.0,100.0,53.94444444444444,9
checkoutservice-grpc,1647725820,100.0,100.0,52.0,2
checkoutservice-grpc,1647725880,100.0,100.0,51.625,8
checkoutservice-grpc,1647725940,100.0,100.0,44.125,4
checkoutservice-grpc,1647726000,100.0,100.0,47.333333333333336,6
checkoutservice-grpc,1647726060,100.0,100.0,55.916666666666664,6
checkoutservice-grpc,1647726120,100.0,100.0,48.5,4
checkoutservice-grpc,1647726180,100.0,100.0,57.3,5
checkoutservice-grpc,1647726240,100.0,100.0,53.5,5
checkoutservice-grpc,1647726300,100.0,100.0,85.9,5
checkoutservice-grpc,1647726360,100.0,100.0,61.5,6
checkoutservice-grpc,1647726420,100.0,100.0,52.5,5
checkoutservice-grpc,1647726480,100.0,100.0,60.5,5
checkoutservice-grpc,1647726540,100.0,100.0,71.5,3
checkoutservice-grpc,1647726600,100.0,100.0,53.833333333333336,6
checkoutservice-grpc,1647726660,100.0,100.0,43.7,5
checkoutservice-grpc,1647726720,100.0,100.0,55.5,6
checkoutservice-grpc,1647726780,100.0,100.0,41.375,4
checkoutservice-grpc,1647726840,100.0,100.0,75.7,5
checkoutservice-grpc,1647726900,100.0,100.0,59.833333333333336,6
checkoutservice-grpc,1647726960,100.0,100.0,42.75,4
checkoutservice-grpc,1647727020,100.0,100.0,51.666666666666664,6
checkoutservice-grpc,1647727080,100.0,100.0,47.083333333333336,6
checkoutservice-grpc,1647727140,100.0,100.0,46.3,5
currencyservice-grpc,1647723600,100.0,100.0,0.6325301204800167,415
currencyservice-grpc,1647723660,100.0,100.0,0.6325301204800167,415
currencyservice-grpc,1647723720,100.0,100.0,0.8274447949540218,317
currencyservice-grpc,1647723780,100.0,100.0,0.6341628959262585,442
currencyservice-grpc,1647723840,100.0,100.0,0.8525477707011143,314
currencyservice-grpc,1647723900,100.0,100.0,0.6782296650716659,418
currencyservice-grpc,1647723960,100.0,100.0,0.6881067961168934,412
currencyservice-grpc,1647724020,100.0,100.0,0.7269230769226931,364
currencyservice-grpc,1647724080,100.0,100.0,0.7278666666674156,375
currencyservice-grpc,1647724140,100.0,100.0,0.8541044776115928,402
currencyservice-grpc,1647724200,100.0,100.0,0.7535904255320077,376
currencyservice-grpc,1647724260,100.0,100.0,0.7106888361044889,421
currencyservice-grpc,1647724320,100.0,100.0,0.6973236009731794,411
currencyservice-grpc,1647724380,100.0,100.0,0.7200797872339264,376
currencyservice-grpc,1647724440,100.0,100.0,0.743362831861648,339
currencyservice-grpc,1647724500,100.0,100.0,0.6767108167760204,453
currencyservice-grpc,1647724560,100.0,100.0,0.7806916426501058,347
currencyservice-grpc,1647724620,100.0,100.0,0.6203501094081078,457
currencyservice-grpc,1647724680,100.0,100.0,0.7927852349000858,298
currencyservice-grpc,1647724740,100.0,100.0,0.6750530785556392,471
currencyservice-grpc,1647724800,100.0,100.0,0.7583870967772636,310
currencyservice-grpc,1647724860,100.0,100.0,0.652777777777187,468
currencyservice-grpc,1647724920,100.0,100.0,0.7579881656780754,338
currencyservice-grpc,1647724980,100.0,100.0,0.6752074688807489,482
currencyservice-grpc,1647725040,100.0,100.0,0.7715361445790409,332
currencyservice-grpc,1647725100,100.0,100.0,0.6313876651991226,454
currencyservice-grpc,1647725160,100.0,100.0,0.7782016348784112,367
currencyservice-grpc,1647725220,100.0,100.0,0.6821167883184204,411
currencyservice-grpc,1647725280,100.0,100.0,0.7622950819670087,427
currencyservice-grpc,1647725340,100.0,100.0,0.6901534526869255,391
currencyservice-grpc,1647725400,100.0,100.0,0.7401219512195761,410
currencyservice-grpc,1647725460,100.0,100.0,0.6621103117518349,417
currencyservice-grpc,1647725520,100.0,100.0,0.7643203883491295,412
currencyservice-grpc,1647725580,100.0,100.0,0.6957524271828625,412
currencyservice-grpc,1647725640,100.0,100.0,0.7138749999992433,400
currencyservice-grpc,1647725700,100.0,100.0,0.7194050991489379,353
currencyservice-grpc,1647725760,100.0,100.0,0.6594911937377833,511
currencyservice-grpc,1647725820,100.0,100.0,0.817757009347245,321
currencyservice-grpc,1647725880,100.0,100.0,0.6154411764720495,476
currencyservice-grpc,1647725940,100.0,100.0,0.8055232558118977,344
currencyservice-grpc,1647726000,100.0,100.0,0.6351562500014357,448
currencyservice-grpc,1647726060,100.0,100.0,0.7978201634867155,367
currencyservice-grpc,1647726120,100.0,100.0,0.6403703703692889,405
currencyservice-grpc,1647726180,100.0,100.0,0.8054644808745237,366
currencyservice-grpc,1647726240,100.0,100.0,0.6225000000004088,420
currencyservice-grpc,1647726300,100.0,100.0,0.7515789473688577,380
currencyservice-grpc,1647726360,100.0,100.0,0.6741706161128648,422
currencyservice-grpc,1647726420,100.0,100.0,0.8788401253912748,319
currencyservice-grpc,1647726480,100.0,100.0,0.5939866369717857,449
currencyservice-grpc,1647726540,100.0,100.0,0.8123188405797523,345
currencyservice-grpc,1647726600,100.0,100.0,0.6562499999994166,424
currencyservice-grpc,1647726660,100.0,100.0,0.7389664804461429,358
currencyservice-grpc,1647726720,100.0,100.0,0.6849775784763151,446
currencyservice-grpc,1647726780,100.0,100.0,0.754782608695108,345
currencyservice-grpc,1647726840,100.0,100.0,0.6757692307715516,390
currencyservice-grpc,1647726900,100.0,100.0,0.7601408450672826,355
currencyservice-grpc,1647726960,100.0,100.0,0.7047297297309293,444
currencyservice-grpc,1647727020,100.0,100.0,0.7098445595831548,386
currencyservice-grpc,1647727080,100.0,100.0,0.7033251231533617,406
currencyservice-grpc,1647727140,100.0,100.0,0.7121527777780169,432
emailservice-grpc,1647723600,100.0,100.0,1.3125,4
emailservice-grpc,1647723660,100.0,100.0,1.3125,4
emailservice-grpc,1647723720,100.0,100.0,2.0499999999968472,3
emailservice-grpc,1647723780,100.0,100.0,1.0499999999992724,7
emailservice-grpc,1647723840,100.0,100.0,1.0500000000020009,4
emailservice-grpc,1647723900,100.0,100.0,1.0500000000016978,6
emailservice-grpc,1647723960,100.0,100.0,1.0499999999956344,5
emailservice-grpc,1647724020,100.0,100.0,1.05,5
emailservice-grpc,1647724080,100.0,100.0,1.0500000000038199,4
emailservice-grpc,1647724140,100.0,100.0,1.050000000000485,6
emailservice-grpc,1647724200,100.0,100.0,1.249999999996362,5
emailservice-grpc,1647724260,100.0,100.0,0.8750000000012127,6
emailservice-grpc,1647724320,100.0,100.0,1.3125000000009095,4
emailservice-grpc,1647724380,100.0,100.0,1.0499999999992724,5
emailservice-grpc,1647724440,100.0,100.0,1.0500000000007277,5
emailservice-grpc,1647724500,100.0,100.0,0.9000000000014552,7
emailservice-grpc,1647724560,100.0,100.0,1.3999999999941792,3
emailservice-grpc,1647724620,100.0,100.0,9.106250000000273,8
emailservice-grpc,1647724680,100.0,100.0,1.0500000000101863,1
emailservice-grpc,1647724740,100.0,100.0,1.0499999999992724,8
emailservice-grpc,1647724800,100.0,100.0,0.6999999999983023,3
emailservice-grpc,1647724860,100.0,100.0,1.0499999999997272,8
emailservice-grpc,1647724920,100.0,100.0,1.5750000000025466,2
emailservice-grpc,1647724980,100.0,100.0,1.049999999998233,7
emailservice-grpc,1647725040,100.0,100.0,1.0500000000053358,3
emailservice-grpc,1647725100,100.0,100.0,1.050000000000182,8
emailservice-grpc,1647725160,100.0,100.0,0.5249999999978172,4
emailservice-grpc,1647725220,100.0,100.0,1.3999999999996362,6
emailservice-grpc,1647725280,100.0,100.0,1.050000000003638,5
emailservice-grpc,1647725340,100.0,100.0,0.8749999999993937,6
emailservice-grpc,1647725400,100.0,100.0,1.0499999999970897,5
emailservice-grpc,1647725460,100.0,100.0,1.2600000000013096,5
emailservice-grpc,1647725520,100.0,100.0,0.9187499999989086,8
emailservice-grpc,1647725580,100.0,100.0,1.5750000000007276,2
emailservice-grpc,1647725640,100.0,100.0,0.9187500000025466,8
emailservice-grpc,1647725700,100.0,100.0,1.3999999999990298,3
emailservice-grpc,1647725760,100.0,100.0,1.0499999999971936,7
emailservice-grpc,1647725820,100.0,100.0,1.0500000000029104,3
emailservice-grpc,1647725880,100.0,100.0,1.0500000000010914,8
emailservice-grpc,1647725940,100.0,100.0,0.6999999999983023,3
emailservice-grpc,1647726000,100.0,100.0,1.2249999999991512,6
emailservice-grpc,1647726060,100.0,100.0,0.8749999999987873,6
emailservice-grpc,1647726120,100.0,100.0,1.3124999999990905,4
emailservice-grpc,1647726180,100.0,100.0,0.875000000001819,6
emailservice-grpc,1647726240,100.0,100.0,1.2600000000013096,5
emailservice-grpc,1647726300,100.0,100.0,1.0499999999985448,5
emailservice-grpc,1647726360,100.0,100.0,1.0499999999998788,6
emailservice-grpc,1647726420,100.0,100.0,0.6300000000024738,5
emailservice-grpc,1647726480,100.0,100.0,1.4699999999997089,5
emailservice-grpc,1647726540,100.0,100.0,1.0499999999944218,3
emailservice-grpc,1647726600,100.0,100.0,1.0500000000010914,6
emailservice-grpc,1647726660,100.0,100.0,1.0500000000010914,4
emailservice-grpc,1647726720,100.0,100.0,1.0499999999987526,7
emailservice-grpc,1647726780,100.0,100.0,1.050000000004123,3
emailservice-grpc,1647726840,100.0,100.0,1.0500000000010914,6
emailservice-grpc,1647726900,100.0,100.0,1.0499999999944218,3
emailservice-grpc,1647726960,100.0,100.0,0.9187499999998181,8
emailservice-grpc,1647727020,100.0,100.0,1.0500000000029104,5
emailservice-grpc,1647727080,100.0,100.0,1.259999999999127,5
emailservice-grpc,1647727140,100.0,100.0,1.0499999999985448,5
paymentservice-grpc,1647723600,100.0,100.0,1.2599999999983993,5
paymentservice-grpc,1647723660,100.0,100.0,1.2599999999983993,5
paymentservice-grpc,1647723720,100.0,100.0,1.050000000000182,4
paymentservice-grpc,1647723780,100.0,100.0,1.050000000000485,6
paymentservice-grpc,1647723840,100.0,100.0,0.8399999999994179,5
paymentservice-grpc,1647723900,100.0,100.0,1.0499999999992724,5
paymentservice-grpc,1647723960,100.0,100.0,1.260000000000582,5
paymentservice-grpc,1647724020,100.0,100.0,1.0499999999985448,5
paymentservice-grpc,1647724080,100.0,100.0,1.0500000000010914,4
paymentservice-grpc,1647724140,100.0,100.0,1.0500000000016978,6
paymentservice-grpc,1647724200,100.0,100.0,1.0499999999985448,5
paymentservice-grpc,1647724260,100.0,100.0,1.05,5
paymentservice-grpc,1647724320,100.0,100.0,1.050000000000485,6
paymentservice-grpc,1647724380,100.0,100.0,1.05,5
paymentservice-grpc,1647724440,100.0,100.0,0.8400000000008732,5
paymentservice-grpc,1647724500,100.0,100.0,1.049999999998666,6
paymentservice-grpc,1647724560,100.0,100.0,1.05,5
paymentservice-grpc,1647724620,100.0,100.0,1.2599999999998546,5
paymentservice-grpc,1647724680,100.0,100.0,1.0499999999992724,2
paymentservice-grpc,1647724740,100.0,100.0,1.0500000000010914,8
paymentservice-grpc,1647724800,100.0,100.0,0.5249999999978172,4
paymentservice-grpc,1647724860,100.0,100.0,1.3999999999996362,6
paymentservice-grpc,1647724920,100.0,100.0,1.0500000000029104,3
paymentservice-grpc,1647724980,100.0,100.0,0.9333333333322824,9
paymentservice-grpc,1647725040,100.0,100.0,1.5750000000061846,2
paymentservice-grpc,1647725100,100.0,100.0,1.0499999999987526,7
paymentservice-grpc,1647725160,100.0,100.0,0.7000000000013339,6
paymentservice-grpc,1647725220,100.0,100.0,1.5749999999970896,4
paymentservice-grpc,1647725280,100.0,100.0,1.050000000002304,6
paymentservice-grpc,1647725340,100.0,100.0,1.0499999999992724,4
paymentservice-grpc,1647725400,100.0,100.0,1.049999999998666,6
paymentservice-grpc,1647725460,100.0,100.0,1.0500000000007277,5
paymentservice-grpc,1647725520,100.0,100.0,0.9000000000004158,7
paymentservice-grpc,1647725580,100.0,100.0,1.3999999999990298,3
paymentservice-grpc,1647725640,100.0,100.0,1.0499999999997922,7
paymentservice-grpc,1647725700,100.0,100.0,1.050000000000485,3
paymentservice-grpc,1647725760,100.0,100.0,1.0499999999997272,8
paymentservice-grpc,1647725820,100.0,100.0,1.050000000000485,3
paymentservice-grpc,1647725880,100.0,100.0,1.0500000000020009,8
paymentservice-grpc,1647725940,100.0,100.0,1.0499999999992724,2
paymentservice-grpc,1647726000,100.0,100.0,1.0499999999977132,7
paymentservice-grpc,1647726060,100.0,100.0,0.8999999999998961,7
paymentservice-grpc,1647726120,100.0,100.0,1.4000000000038806,3
paymentservice-grpc,1647726180,100.0,100.0,1.049999999998233,7
paymentservice-grpc,1647726240,100.0,100.0,0.7875000000012733,4
paymentservice-grpc,1647726300,100.0,100.0,1.2600000000013096,5
paymentservice-grpc,1647726360,100.0,100.0,1.0499999999980598,6
paymentservice-grpc,1647726420,100.0,100.0,0.7875000000021828,4
paymentservice-grpc,1647726480,100.0,100.0,1.2250000000003638,6
paymentservice-grpc,1647726540,100.0,100.0,1.0499999999974534,4
paymentservice-grpc,1647726600,100.0,100.0,1.0500000000007277,5
paymentservice-grpc,1647726660,100.0,100.0,1.05,5
paymentservice-grpc,1647726720,100.0,100.0,1.050000000001455,5
paymentservice-grpc,1647726780,100.0,100.0,1.0499999999978171,5
paymentservice-grpc,1647726840,100.0,100.0,1.0500000000007277,5
paymentservice-grpc,1647726900,100.0,100.0,0.6999999999995149,6
paymentservice-grpc,1647726960,100.0,100.0,1.2249999999997574,6
paymentservice-grpc,1647727020,100.0,100.0,0.8400000000023283,5
paymentservice-grpc,1647727080,100.0,100.0,1.4699999999997089,5
paymentservice-grpc,1647727140,100.0,100.0,1.049999999998666,6
productcatalogservice-grpc,1647723600,100.0,100.0,4.150469483584235,639
productcatalogservice-grpc,1647723660,100.0,100.0,4.150469483584235,639
productcatalogservice-grpc,1647723720,100.0,100.0,4.294900849857564,706
